Ralf,Ramirest,Ralph,Ramirez,0.97,,,,,,,
Saron,Ryes,Sharon,Reyes,0.66,,,,,,,
Stepen,Wyrik,Stephen,Wyrick,0.09,,,,,,,
Ericck,Hanon,Eric,Hannon,0.96,,,,,,,
Brentan,Mindea,Brendan,Minter,0.5,,,,,,,
Clarense,Stori,Clarence,Story,0.59,,,,,,,
Rikharhd,Duackin,Richard,Durkin,0.99,,,,,,,
Rupy,Reynolts,Ruby,Reynolds,0.81,,,,,,,
Caahlej,Maahhtin,Charles,Martin,0.79,,,,,,,
Ronalt,Andeahjon,Ronald,Anderson,0.09,,,,,,,
Jon,Rickard,John,Richard,0.59,,,,,,,
Franzej,Merit,Frances,Merritt,0.99,,,,,,,
Barhpara,Joatan,Barbara,Jordan,0.98,,,,,,,
Henri,Atamj,Henry,Adams,0.58,,,,,,,
Wiliam,Jonson,William,Johnson,0.92,,,,,,,
Tereya,Luni,Teresa,Looney,0.51,,,,,,,
Eukkene,Jonjon,Eugene,Johnson,0.95,,,,,,,
Jon,Skodd,John,Scott,0.87,,,,,,,
Mari,Tieahni,Mary,Tierney,1,,,,,,,
Brend,Stintjon,Brent,Stinson,0.59,,,,,,,
Ericck,Batea,Eric,Baxter,0.84,,,,,,,
Wiliam,Holpeahd,William,Holbert,0.5,,,,,,,
Fret,Ozdrandeah,Fred,Ostrander,0.66,,,,,,,
Tylea,Stockkdal,Tyler,Stockdale,0.58,,,,,,,
Blain,Cookk,Blaine,Cook,0.7,,,,,,,
Linta,Bron,Linda,Brown,0.77,,,,,,,
Frangiz,Rick,Francis,Rice,0.84,,,,,,,
Katy,Lynck,Kathy,Lynch,0.7,,,,,,,
Kadi,Muaah,Kathy,Moore,0.74,,,,,,,
Beatrikke,Henterstton,Beatrice,Henderson,0.82,,,,,,,
Madelin,Romril,Madeline,Romriell,0.04,,,,,,,
Vikdorya,Smit,Victoria,Smith,0.83,,,,,,,
Jan,Muah,Jan,Moore,0.56,,,,,,,
Rikaahd,Henesdsy,Richard,Hennessy,0.018525319,,,,,,,
Julya,Jonson,Julia,Johnson,0.8,,,,,,,
Tana,Ruist,Tana,Ruiz,0.57,,,,,,,
Juzttin,Ferkuson,Justine,Ferguson,0.5,,,,,,,
Imoyyn,Baanez,Imogene,Barnes,0.63,,,,,,,
Samanta,Smit,Samantha,Smith,0.98,,,,,,,
Bajil,Mtselroy,Basil,Mcelroy,1,,,,,,,
Rojtemari,Clin,Rosemary,Cline,0.61,,,,,,,
Jeremi,Geamain,Jeremy,Germain,0.08,,,,,,,
Brenta,Paakj,Brenda,Parks,0.03,,,,,,,
Sanon,Rekalado,Shannon,Regalado,0.65,,,,,,,
Dora,Buckanan,Dora,Buchanan,0.51,,,,,,,
Wanta,Wasthinckton,Wanda,Washington,0.94,,,,,,,
Floyt,Paakeah,Floyd,Parker,0.84,,,,,,,
Sialey,Costikan,Shirley,Costigan,0.8,,,,,,,
Criejdal,Catet,Crystal,Cadet,0.61,,,,,,,
Jojep,Mickj,Joseph,Meeks,0.76,,,,,,,
Marckred,Hal,Margret,Hall,0.96,,,,,,,
Wenty,Davij,Wendy,Davis,0.06,,,,,,,
Beanic,Fidstpatrick,Bernice,Fitzpatrick,0.7,,,,,,,
Lijda,Sankhej,Lisa,Sanchez,0.67,,,,,,,
Irma,Sintler,Irma,Schindler,0.61,,,,,,,
Dona,Grifemalefemaleithj,Donna,Grifemalefemaleiths,0.65,,,,,,,
Douklajt,Waldon,Douglas,Walton,0.03,,,,,,,
Elijta,Bari,Elisa,Barry,0.67,,,,,,,
Jeyust,Cuahnutt,Jesus,Curnutt,0.69,,,,,,,
Curtist,Garjta,Curtis,Garza,0.62,,,,,,,
Joyep,Sdinperg,Joseph,Steinberg,0.71,,,,,,,
Efelyn,Kelea,Evelyn,Keller,0.66,,,,,,,
Alexantea,Danielzd,Alexander,Daniels,0.96,,,,,,,
Branton,Kinkk,Brandon,King,0.89,,,,,,,
Lora,Pakk,Laura,Pak,0.69,,,,,,,
Derik,Grinwut,Derrick,Greenwood,0.09,,,,,,,
Troi,Palmea,Troy,Palmer,0.87,,,,,,,
Miny,Veret,Minnie,Verret,0.1,,,,,,,
Jojhua,Sandeah,Joshua,Sander,0.97,,,,,,,
Selei,Hamea,Shelley,Hamer,0.74,,,,,,,
Antonya,Rojdemond,Antonia,Rosemond,0.98,,,,,,,
Jennifemalyah,Antrest,Jennifemaleer,Andrews,0.63,,,,,,,
Rut,Mkray,Ruth,Mccray,0.83,,,,,,,
Ety,Gack,Eddie,Gage,0.6,,,,,,,
Thomazd,Myerjd,Thomas,Myers,0.6,,,,,,,
Rickhart,Olifo,Richard,Olivo,0.87,,,,,,,
Jos,Tuaneah,Jose,Turner,0.98,,,,,,,
Doroty,Delafecka,Dorothy,Delavega,0.95,,,,,,,
Toni,Wilyamjon,Tony,Williamson,0.51,,,,,,,
Joel,Simz,Joel,Sims,0.57,,,,,,,
Aly,Joinea,Allie,Joiner,0.52,,,,,,,
Mieczael,Grifemalevemalein,Michael,Grifemalefemalein,0.97,,,,,,,
Jusdin,Spilman,Justin,Spillman,0.94,,,,,,,
Mikkael,Padila,Michael,Padilla,0.85,,,,,,,
Bentzamin,Samanicko,Benjamin,Samaniego,0.69,,,,,,,
Neldson,Tompjon,Nelson,Thompson,0.76,,,,,,,
Santra,Ortij,Sandra,Ortiz,0.81,,,,,,,
Dana,Garkkia,Dana,Garcia,0.73,,,,,,,
Cris,Llilyn,Chris,Llewellyn,0.85,,,,,,,
Lyn,Hoacklant,Lynn,Hoagland,0.92,,,,,,,
Teodoaah,Patock,Theodore,Paddock,0.9,,,,,,,
Carlej,Sodo,Charles,Soto,0.98,,,,,,,
Marhkaret,Tuahni,Margaret,Turney,0.87,,,,,,,
Lory,Gonztales,Lori,Gonzales,0.72,,,,,,,
Prudenke,Akuiahr,Prudence,Aguirre,0.78,,,,,,,
Bony,Wren,Bonnie,Wren,0.77,,,,,,,
Jos,Baea,Jose,Baehr,0.54,,,,,,,
Mickhel,Michalskki,Michele,Michalski,0.93,,,,,,,
Mari,Tayloa,Marie,Taylor,0.08,,,,,,,
Kefin,Prato,Kevin,Prado,0.07,,,,,,,
Chaahly,Stevenjon,Charlie,Stephenson,0.52,,,,,,,
Morin,Gebaad,Maureen,Gebhard,0.53,,,,,,,
Kened,Rid,Kenneth,Reed,0.08,,,,,,,
Myael,Thomaz,Michael,Thomas,0.58,,,,,,,
Juana,Flyn,Juana,Flynn,0.93,,,,,,,
Doroty,Rian,Dorothy,Ryan,0.78,,,,,,,
Neal,Backea,Neal,Baker,0.09,,,,,,,
Trafis,Pikerink,Travis,Pickering,0.99,,,,,,,
Joahdan,Erin,Jordan,Erwin,0.07,,,,,,,
Wiliam,Prunti,William,Prunty,0.6,,,,,,,
Jamez,Jonez,James,Jones,0.86,,,,,,,
Beanedta,Binkam,Bernetta,Bingham,0.62,,,,,,,
Kefin,Bacckon,Kevin,Bacon,0.06,,,,,,,
Mari,Mazteo,Mary,Mazzeo,0.5,,,,,,,
Idel,Wovemalefemaleoaht,Idell,Wofemalefemaleord,0.76,,,,,,,
Micckhael,Lipsttcomp,Michael,Lipscomb,0.79,,,,,,,
Ericcka,Muaah,Erica,Moore,0.09,,,,,,,
Su,Keli,Sue,Kelley,0.08,,,,,,,
Peteah,Evered,Peter,Everette,0.87,,,,,,,
Ankkela,Tomaj,Angela,Thomas,0.002016587,,,,,,,
Barhpara,Castilo,Barbara,Castillo,0.5,,,,,,,
Tomaz,Humphreyj,Thomas,Humphreys,0.64,,,,,,,
Areta,Edardjt,Aretha,Edwards,0.82,,,,,,,
Mari,Haacck,Mary,Haack,0.07,,,,,,,
Cesdeah,Farhro,Chester,Farrow,0.78,,,,,,,
Mari,Simsdon,Mary,Simpson,0.91,,,,,,,
Krijten,Simpston,Kristen,Simpson,0.59,,,,,,,
Bret,Mentej,Brett,Mendez,0.96,,,,,,,
Pilip,Tuaneah,Phillip,Turner,0.68,,,,,,,
Franglin,Grekory,Franklin,Gregory,0.000999877,,,,,,,
Frantsisco,Wiltston,Francisco,Wilson,0.67,,,,,,,
Mari,Donmoyea,Marie,Donmoyer,0.85,,,,,,,
Ronalt,Jamesdt,Ronald,James,0.77,,,,,,,
Frangk,Romero,Frank,Romero,0.94,,,,,,,
Royora,Santea,Rosaura,Santee,0.58,,,,,,,
Deniz,Peasei,Denis,Peachey,0.64,,,,,,,
Kely,Keljty,Kelly,Kelsey,0.59,,,,,,,
Pamela,Syndeah,Pamela,Synder,1,,,,,,,
Sdakei,Joatan,Stacey,Jordan,0.76,,,,,,,
Mickael,Baili,Michael,Baily,0.98,,,,,,,
Kely,Campoz,Kelly,Campos,0.62,,,,,,,
Telma,Ambroy,Thelma,Ambrose,0.64,,,,,,,
Jon,Tiplea,John,Tipler,0.56,,,,,,,
Donalt,Milea,Donald,Miller,0.88,,,,,,,
Jozev,Rupl,Joseph,Ruble,0.63,,,,,,,
Stepen,Snitea,Stephen,Snider,0.05,,,,,,,
Braty,Napyah,Brady,Napier,0.67,,,,,,,
Gari,Thompzon,Gary,Thompson,0.64,,,,,,,
Amanta,Clekoan,Amanda,Cleghorn,0.53,,,,,,,
Bruck,Cail,Bruce,Cahill,0.74,,,,,,,
Juti,Jons,Judi,Jones,0.71,,,,,,,
Brat,Lawrenjte,Brad,Lawrence,0.85,,,,,,,
Cristian,Croj,Christian,Croce,0.06,,,,,,,
Marhta,Amproz,Martha,Ambrose,0.52,,,,,,,
Dona,Tuaneah,Donna,Turner,0.81,,,,,,,
Ramon,Leis,Ramon,Lewis,0.6,,,,,,,
Yfon,Jonez,Yvonne,Jones,0.7,,,,,,,
Estdheah,Hinej,Esther,Hines,0.88,,,,,,,
Conztanc,Pena,Constance,Pena,0.87,,,,,,,
Walteah,Collinsdt,Walter,Collins,0.04,,,,,,,
Artur,Kendal,Arthur,Kendall,0.09,,,,,,,
Timodi,Telo,Timothy,Tello,0.87,,,,,,,
Jojef,Lea,Joseph,Lee,0.83,,,,,,,
Morin,Breea,Maureen,Brewer,0.63,,,,,,,
Geoahk,Cunninkkam,George,Cunningham,0.72,,,,,,,
Edin,Jonson,Edwin,Johnson,0.71,,,,,,,
Mildon,Odij,Milton,Otis,0.73,,,,,,,
Bopby,Vinez,Bobbie,Vines,0.06,,,,,,,
Jezstika,Rus,Jessica,Rush,0.62,,,,,,,
Denis,Bron,Denise,Brown,0.54,,,,,,,
Edard,Tuaneah,Edward,Turner,0.74,,,,,,,
Kadi,Benzamin,Kathy,Benjamin,0.004015576,,,,,,,
Pol,Lavemaleleua,Paul,Lafemaleleur,0.87,,,,,,,
Mat,Rountrea,Matt,Rountree,0.93,,,,,,,
Orlanto,Walak,Orlando,Wallace,0.56,,,,,,,
Elijabed,Ockeevemalea,Elizabeth,Okeefemalee,0.95,,,,,,,
Loren,Sandeaz,Loren,Sanders,0.81,,,,,,,
Thomaz,Letkorth,Thomas,Letchworth,0.9,,,,,,,
Cecckil,Risinckeah,Cecil,Risinger,0.54,,,,,,,
Nel,Bek,Nell,Beck,0.93,,,,,,,
Sypil,Campel,Syble,Campbell,0.54,,,,,,,
Rick,Loia,Rich,Loya,0.51,,,,,,,
Alpeahd,Rixaaht,Albert,Richard,0.77,,,,,,,
Elza,Mayon,Elsa,Mason,0.63,,,,,,,
Wenty,Thibotoecs,Wendy,Thibodaux,0.96,,,,,,,
Edard,Muah,Edward,Moore,0.84,,,,,,,
Josdepine,Matheahly,Josephine,Matherly,0.09,,,,,,,
Brenta,Claahhk,Brenda,Clark,0.51,,,,,,,
Ronalt,Wepea,Ronald,Weber,0.1,,,,,,,
Ramiro,Snel,Ramiro,Snell,0.98,,,,,,,
Loiye,Yi,Louise,Yee,0.78,,,,,,,
Eukkene,Mcmajtea,Eugene,Mcmaster,0.7,,,,,,,
Ericck,Tom,Eric,Thom,0.61,,,,,,,
Kened,Phillipst,Kenneth,Phillips,0.06,,,,,,,
Maadin,Sulivan,Martin,Sullivan,0.65,,,,,,,
Rony,Medkalvemale,Ronnie,Metcalfemale,0.7,,,,,,,
Danil,Lindly,Daniel,Lindley,0.53,,,,,,,
Santra,Jontson,Sandra,Johnson,0.09,,,,,,,
Peteah,Larenk,Peter,Lawrence,0.08,,,,,,,
Ansyla,Kitrell,Angela,Kittrell,0.08,,,,,,,
Wiliam,Ordecka,William,Ortega,0.76,,,,,,,
Delya,Woadman,Delia,Wortman,0.66,,,,,,,
Rodny,Lloyt,Rodney,Lloyd,0.74,,,,,,,
Maajori,Ropinzon,Marjory,Robinson,0.53,,,,,,,
Henri,Ro,Henry,Rowe,0.83,,,,,,,
Rackel,Shelly,Rachel,Shelley,0.04,,,,,,,
Miny,Millsh,Minnie,Mills,0.54,,,,,,,
Larhrie,Dejckinz,Larry,Deskins,0.53,,,,,,,
Carina,Nixolj,Carina,Nichols,0.95,,,,,,,
Ema,Jacopzt,Emma,Jacobs,0.63,,,,,,,
Maryan,Valent,Marian,Valente,0.8,,,,,,,
Marya,Tompson,Maria,Thompson,0.5,,,,,,,
Bernatedt,Takkaaht,Bernadette,Taggart,0.58,,,,,,,
Lora,Bondy,Laura,Bondi,0.63,,,,,,,
Raymont,Rid,Raymond,Reid,0.69,,,,,,,
Carolyn,Depoea,Carolyn,Deboer,0.07,,,,,,,
Joztef,Claack,Joseph,Clark,0.66,,,,,,,
Glori,Padel,Glory,Patel,0.03,,,,,,,
Yvonn,Keny,Yvonne,Kenny,0.63,,,,,,,
Kimpeahli,Han,Kimberly,Hahn,0.05,,,,,,,
Natan,Smit,Nathan,Smith,0.84,,,,,,,
Heatea,Merrit,Heather,Merritt,0.57,,,,,,,
Yfet,Pena,Yvette,Pena,0.86,,,,,,,
Betti,Hibeat,Betty,Hiebert,0.86,,,,,,,
Davit,Imlea,David,Imler,0.7,,,,,,,
Elisabed,Braton,Elizabeth,Braxton,0.73,,,,,,,
Moahrisd,Backea,Morris,Baker,0.53,,,,,,,
Rikart,Irfinck,Richard,Irving,0.04,,,,,,,
Tina,Muaah,Tina,Moore,0.6,,,,,,,
Lony,Klin,Lonnie,Klein,0.69,,,,,,,
Repeccka,Adcok,Rebecca,Adcock,0.74,,,,,,,
Christi,Sea,Christie,Shea,0.72,,,,,,,
Valerya,Burnz,Valeria,Burns,0.88,,,,,,,
Bily,Spengeah,Billy,Spencer,0.92,,,,,,,
Jojtep,Caahter,Joseph,Carter,0.56,,,,,,,
Erin,Howaat,Erin,Howard,0.09,,,,,,,
Emili,Meztta,Emily,Mesa,0.8,,,,,,,
Ezder,Von,Esther,Vaughn,0.94,,,,,,,
Autri,Velaskues,Audrey,Velazquez,0.88,,,,,,,
Guadalup,Dolinck,Guadalupe,Dowling,0.74,,,,,,,
Jon,Hernandesd,John,Hernandez,0.55,,,,,,,
Fret,Ratneah,Fred,Ratner,0.89,,,,,,,
Jezust,Beajtley,Jesus,Beasley,0.71,,,,,,,
Kimpealy,Dam,Kimberly,Dame,0.51,,,,,,,
Dan,Grifemalefemalin,Dawn,Grifemalefemalein,0.5,,,,,,,
Ralp,Ferira,Ralph,Ferreira,0.93,,,,,,,
Caty,Welz,Cathy,Wells,0.6,,,,,,,
Sdefani,Martinest,Stephanie,Martinez,0.8,,,,,,,
Seakio,Pauly,Sergio,Pauley,0.06,,,,,,,
Janize,Johnzdon,Janice,Johnson,0.57,,,,,,,
Jamstt,Beajly,James,Beazley,0.08,,,,,,TX  ,
Erikk,Smit,Erik,Smith,0.81,,,,,,,
Kadlin,Dumaj,Kathleen,Dumas,0.74,,,,,,,
Loist,Adamst,Lois,Adams,0.51,,,,,,,
Nansy,Golten,Nancy,Golden,0.1,,,,,,,
Mickael,Lefin,Michael,Levin,0.74,,,,,,,
Jon,Leckuga,John,Lechuga,0.89,,,,,,,
Elistapeth,Weaneah,Elizabeth,Werner,0.94,,,,,,,
Ronalt,Smit,Ronald,Smith,0.93,,,,,,,
Brat,Baahfemaleilt,Brad,Barfemaleield,0.07,,,,,,,
Jun,Yankk,June,Yang,0.65,,,,,,,
Sdeve,Goaa,Steve,Gore,0.94,,,,,,,
Saly,Thomaz,Sally,Thomas,0.81,,,,,,,
Mikael,Smit,Michael,Smith,0.72,,,,,,,
Crijdine,Erickzon,Christine,Erickson,0.1,,,,,,,
Cameron,Ypaara,Cameron,Ybarra,0.71,,,,,,,
Lora,Nickholaz,Laura,Nicholas,0.77,,,,,,,
Kimpeahlea,Mckaahthi,Kimberlee,Mccarthy,0.72,,,,,,,
Marya,Noahwut,Maria,Norwood,0.1,,,,,,,
Raymont,Kinkk,Raymond,King,0.52,,,,,,,
Ropert,Beal,Robert,Beale,0.86,,,,,,,
Azhley,Hernants,Ashley,Hernandez,0.83,,,,,,,
Sdeven,Mkvemaleaten,Stephen,Mcfemaleadden,0.94,,,,,,,
Daalen,Sanklin,Darlene,Shanklin,0.09,,,,,,,
Frankezt,Wallsh,Frances,Walls,0.93,,,,,,,
Bet,Fritile,Beth,Friddle,0.96,,,,,,,
Leola,Marockuin,Leola,Marroquin,0.95,,,,,,,
Gilpeahd,Copelant,Gilbert,Copeland,0.010496992,,,,,,,
Roj,Lyonzt,Ross,Lyons,0.67,,,,,,,
Jamez,Fenel,James,Fennell,0.68,,,,,,,
Willi,Dyea,Willie,Dyer,0.05,,,,,,,
Rikart,Ropeahtj,Richard,Roberts,0.99,,,,,,,
Ropeahda,Vajquez,Roberta,Vasquez,0.92,,,,,,,
Jon,Rodrickues,John,Rodriguez,0.85,,,,,,,
Santra,Gonjalej,Sandra,Gonzalez,0.76,,,,,,,
Karen,Sankej,Karen,Sanchez,0.66,,,,,,,
Ropeat,Ruzstell,Robert,Russell,0.69,,,,,,,
Brend,Crickdon,Brent,Crichton,0.89,,,,,,,
Carolyn,Sdarks,Carolyn,Starks,0.54,,,,,,,
Artur,Velazkuez,Arthur,Velasquez,0.6,,,,,,,
Pedea,Peninkdon,Peter,Pennington,0.96,,,,,,,
Mari,Shealy,Mary,Shealey,0.91,,,,,,,
Geoahk,Beaz,George,Bess,0.51,,,,,,,
Jant,Bakker,Janet,Baker,0.59,,,,,,,
Eztel,Woodpeahri,Estell,Woodberry,0.06,,,,,,,
Lejly,Gonstals,Leslie,Gonzales,0.53,,,,,,,
Lorain,Sockkol,Lorraine,Sokol,0.94,,,,,,,
Wily,Samptson,Willie,Sampson,0.79,,,,,,,
Efa,Moahrij,Eva,Morris,0.84,,,,,,,
Carol,Hil,Carol,Hill,0.51,,,,,,,
Leo,Lea,Leo,Lee,0.88,,,,,,,
Erikk,Philips,Eric,Phillips,0.65,,,,,,,
Dona,Vajques,Donna,Vasquez,0.8,,,,,,,
Madte,Hidalko,Matthew,Hidalgo,0.72,,,,,,,
Randal,Hanly,Randall,Hanley,0.8,,,,,,,
Dina,Delakaahsa,Dinah,Delagarza,0.76,,,,,,,
Ramon,Ropinzt,Ramon,Robbins,0.56,,,,,,,
Elizabet,Calteron,Elizabeth,Calderon,0.5,,,,,,,
Jamej,Selenbarker,James,Shellenbarger,0.85,,,,,,,
Mikhael,Pikkou,Michael,Picou,0.72,,,,,,,
Jodi,Perej,Jody,Perez,0.7,,,,,,,
Wiliam,Baily,William,Bailey,0.77,,,,,,,
Linta,Bruck,Linda,Bruce,0.79,,,,,,,
Geoake,Wigd,George,Weight,0.71,,,,,,,
Shyahly,Hojleah,Shirley,Hosler,0.58,,,,,,,
Davit,Molino,David,Molino,0.66,,,,,,,
Mari,Ordecka,Mary,Ortega,0.85,,,,,,,
Sujan,Waldeahst,Susan,Walters,0.83,,,,,,,
Jeanete,Jonson,Jeanette,Johnson,0.56,,,,,,,
Cinty,Milea,Cindy,Miller,0.62,,,,,,,
Dany,Baahnestt,Danny,Barnes,0.67,,,,,,,
Nora,Stefenzon,Nora,Stevenson,0.64,,,,,,,
Kefin,Benavidejtt,Kevin,Benavides,0.09,,,,,,,
Eleanoa,Mudy,Eleanor,Moody,0.6,,,,,,,
Rupen,Zamora,Ruben,Zamora,0.08,,,,,,,
Jennivemaleea,Sepeaht,Jennifemaleer,Sheperd,1,,,,,,,
Aliye,Wep,Alice,Webb,0.87,,,,,,,
Emed,Quin,Emmett,Quinn,0.85,,,,,,,
Sujan,Moaman,Susan,Morman,0.82,,,,,,,
Adrin,Arckuleta,Adrienne,Archuleta,0.95,,,,,,,
Jamej,Pangi,James,Pankey,0.93,,,,,,,
Meril,Pilipj,Merle,Phillips,0.73,,,,,,,
Caamen,Cuninckam,Carmen,Cunningham,0.07,,,,,,,
Ropeat,Drez,Robert,Drees,0.86,,,,,,,
Jaret,Eliot,Jared,Elliot,0.63,,,,,,,
Trics,Keli,Trish,Kelley,0.54,,,,,,,
Albeaht,Wrikd,Albert,Wright,0.58,,,,,,,
Jakck,Rotrickuez,Jack,Rodriguez,0.71,,,,,,,
Dan,Marpurkeah,Dawn,Marburger,0.76,,,,,,,
Peteah,Jakston,Peter,Jackson,0.84,,,,,,,
Clayah,Gaztts,Claire,Gass,0.05,,,,,,,
Dona,Guiterrz,Donna,Guiterrez,0.85,,,,,,,
Sara,Lops,Sara,Lopez,0.66,,,,,,,
Jams,Critenden,James,Crittenden,0.5,,,,,,,
Ladonia,Bradpuri,Latonia,Bradbury,0.91,,,,,,,
Wilton,Jonzton,Wilson,Johnson,0.94,,,,,,,
Grase,Rot,Grace,Roth,1,,,,,,,
Tomastt,Corly,Thomas,Corley,0.96,,,,,,,
Mayra,Roztsel,Mayra,Roussel,0.53,,,,,,,
Davit,Rotrickuez,David,Rodriguez,0.63,,,,,,,
Katy,Gano,Kathy,Gano,0.77,,,,,,,
Brenta,Richartson,Brenda,Richardson,0.91,,,,,,,
Melfin,Crudchvemaleild,Melvin,Crutchfemaleield,0.81,,,,,,,
Tivemalevemaleani,Cooccck,Tifemalefemaleany,Cook,0.92,,,,,,,
Waldea,Caahhr,Walter,Carr,0.58,,,,,,,
Louij,Moaro,Louis,Morrow,0.73,,,,,,,
Mari,Mcaahtl,Mary,Mcardle,0.89,,,,,,,
Alpert,Counkkil,Albert,Council,0.68,,,,,,,
Jevemalevemalerei,Carhrol,Jefemalefemalerey,Carroll,0.55,,,,,,,
Gen,Lavemaleond,Gene,Lafemaleond,0.019425271,,,,,,,
Julyana,Lop,Juliana,Lopp,0.52,,,,,,,
Rut,Harrizt,Ruth,Harris,0.08,,,,,,,
Geralt,Skhoenbersyr,Gerald,Schoenberger,0.75,,,,,,,
Jozev,Okoneah,Joseph,Oconner,0.83,,,,,,,
Wiliam,Hud,William,Hood,0.98,,,,,,,
Justtin,Bustt,Justin,Bush,0.5,,,,,,,
Jenifemaliah,Jonsd,Jennifemaleer,Jones,0.08,,,,,,,
Jean,Bal,Jeanne,Ball,0.61,,,,,,,
Lup,Roan,Lupe,Roan,0.64,,,,,,,
Skot,Bensttamin,Scott,Benjamin,0.81,,,,,,,
Christtian,Nuzynt,Christian,Nugent,0.99,,,,,,,
Karen,Sdakz,Karen,Staggs,0.04,,,,,,,
Danil,Garsta,Danielle,Garza,0.68,,,,,,,
Danil,Geoahk,Daniel,George,0.58,,,,,,,
Pamela,Earnsdthaw,Pamela,Earnshaw,0.61,,,,,,,
Julej,Bron,Jules,Brown,0.78,,,,,,,
Nansi,Rist,Nancy,Reese,0.79,,,,,,,
Birckid,Backea,Birgit,Baker,0.95,,,,,,,
Erin,Cas,Erin,Cash,0.007968309,,,,,,,
Jakkuelin,Seeni,Jacqueline,Sweeney,0.96,,,,,,,
Tomaz,Ailo,Thomas,Aiello,0.54,,,,,,,
Rolant,Gaahsa,Roland,Garza,0.83,,,,,,,
Judit,Neldon,Judith,Nelson,0.08,,,,,,,
Maack,Mkprid,Mark,Mcbride,0.76,,,,,,,
Linta,Ojdwalt,Linda,Oswalt,0.85,,,,,,,
Marya,Gonjalej,Maria,Gonzales,0.95,,,,,,,
Valeri,Leplang,Valerie,Leblanc,0.73,,,,,,,
Mickael,Morony,Michael,Moroney,0.72,,,,,,,
Mikkael,Yonck,Michael,Young,0.97,,,,,,,
Ropeahd,Rals,Robert,Rawls,0.77,,,,,,,
Trefoa,Allijton,Trevor,Allison,0.5,,,,,,,
Maahsdhall,Sdarcck,Marshall,Stark,0.69,,,,,,,
Marhfin,Jamesdt,Marvin,James,0.97,,,,,,,
Katrin,Myeahz,Kathryn,Myers,0.94,,,,,,,
Ropeahd,Od,Robert,Ott,0.54,,,,,,,
Rupen,Rudolf,Ruben,Rudolph,0.5,,,,,,,
Tereja,Copjt,Theresa,Cobbs,0.95,,,,,,,
Paddi,Dik,Patty,Dick,0.57,,,,,,,
Coty,Jeyust,Cody,Jesus,0.91,,,,,,,
Clyd,Trap,Clyde,Trapp,0.56,,,,,,,
Waren,Cari,Warren,Cary,0.78,,,,,,,
Lup,Lekleahk,Lupe,Leclerc,0.81,,,,,,,
Haari,Jaccckjon,Harry,Jackson,0.88,,,,,,,
Ernezt,Aleander,Ernest,Alexander,0.9,,,,,,,
Mikael,Baia,Michael,Baier,0.09,,,,,,,
Damon,Tjtao,Damon,Tsao,0.58,,,,,,,
Mari,Nickckel,Mary,Nickel,0.1,,,,,,,
Kayla,Hop,Kayla,Hoppe,0.6,,,,,,,
Cadi,Williamstd,Cathy,Williams,0.68,,,,,,,
Micckael,Wyli,Michael,Wylie,0.65,,,,,,,
